[20:28:42	]Hayden has connected.
[21:21:43	]Warcrime John loaded the character ''Fatty''
[21:21:44	]Denis Volkov ran 'drop' on item 'Refrigerator door' (#1647629)
[21:21:44	]Denis Volkov has lost a 'Refrigerator door' #1647629.
[21:21:44	][IC] S10:SCN-5: Do it.
[21:21:47	]Stan Gomez used command '/PM hayden this is my cp char tho are we meant to be here or are we segregated'.
[21:21:47	]Stan Gomez used the 'John Doe' vendor.
[21:21:48	]'Fatty' is fully healed.
[21:21:48	][IC] S10:SCN-5: OTA sniper.
[21:21:49	]Hayden used command '/Announce Don't use rebel armour if you're a CP, same goes to rebels- don't use CP armour if you're rebel.'.
[21:21:50	]Denis Volkov ran 'drop' on item 'Refrigerator door' (#1647550)
[21:21:50	]Denis Volkov has lost a 'Refrigerator door' #1647550.
[21:21:51	]Denis Volkov ran 'drop' on item '#49077's Identity Card' (#1647435)
[21:21:51	]Denis Volkov has lost a '#49077's Identity Card' #1647435.
[21:21:51	]Denis Volkov ran 'drop' on item 'Request Device' (#1647434)
[21:21:51	]Denis Volkov has lost a 'Request Device' #1647434.
[21:21:52	]Denis Volkov ran 'drop' on item 'Plastic Lighter' (#1647552)
[21:21:52	]Denis Volkov has lost a 'Plastic Lighter' #1647552.
[21:21:53	]Denis Volkov ran 'drop' on item 'Benefactor Edition Cigarette Pack' (#1647486)
[21:21:53	]Denis Volkov has lost a 'Benefactor Edition Cigarette Pack' #1647486.
[21:21:53	]Denis Volkov has lost a 'Cigarette' #1647492.
[21:21:53	]Denis Volkov has lost a 'Cigarette' #1647491.
[21:21:53	]Denis Volkov has lost a 'Cigarette' #1647490.
[21:21:53	]Denis Volkov has lost a 'Cigarette' #1647494.
[21:21:53	]Denis Volkov has lost a 'Cigarette' #1647493.
[21:21:54	]Denis Volkov ran 'drop' on item 'Flashlight' (#1647525)
[21:21:54	]Denis Volkov has lost a 'Flashlight' #1647525.
[21:21:56	]S10/OWS.VAMP-87 used command '/Radio bitch im a big gangsta'.
[21:21:56	]Warcrime John has unloaded their "'Fatty'" character.
[21:21:56	]Hayden is admin-searching Stan Gomez's inventory.
[21:21:56	]Hayden has used a context menu option with the name: ixviewinventory
[21:21:57	]Stan Gomez ran 'drop' on item 'Black Coat' (#1468907)
[21:21:57	]Stan Gomez has lost a 'Black Coat' #1468907.
[21:21:57	]Stan Gomez ran 'drop' on item '52-Card Deck' (#1413031)
[21:21:57	]Stan Gomez has lost a '52-Card Deck' #1413031.
[21:21:57	]Stan Gomez has lost a '3 of Spades' #1413073.
[21:21:57	]Stan Gomez has lost a '4 of Spades' #1413074.
[21:21:57	]Stan Gomez has lost a '5 of Spades' #1413075.
[21:21:57	]Stan Gomez has lost a '6 of Clubs' #1413037.
[21:21:57	]Stan Gomez has lost a '7 of Clubs' #1413038.
[21:21:57	]Stan Gomez has lost a '8 of Clubs' #1413039.
[21:21:57	]Stan Gomez has lost a 'Ace of Spades' #1413071.
[21:21:57	]Stan Gomez has lost a '2 of Spades' #1413072.
[21:21:57	]Stan Gomez has lost a '8 of Hearts' #1413065.
[21:21:57	]Stan Gomez has lost a '4 of Clubs' #1413035.
[21:21:57	]Stan Gomez has lost a '5 of Clubs' #1413036.
[21:21:57	]Stan Gomez has lost a 'Jack of Hearts' #1413068.
[21:21:57	]Stan Gomez has lost a '4 of Hearts' #1413061.
[21:21:57	]Stan Gomez has lost a 'Queen of Spades' #1413083.
[21:21:57	]Stan Gomez has lost a '5 of Hearts' #1413062.
[21:21:57	]Stan Gomez has lost a 'Queen of Hearts' #1413070.
[21:21:57	]Stan Gomez has lost a '6 of Hearts' #1413063.
[21:21:57	]Stan Gomez has lost a 'Queen of Clubs' #1413044.
[21:21:57	]Stan Gomez has lost a '7 of Hearts' #1413064.
[21:21:57	]Stan Gomez has lost a 'Queen of Diamonds' #1413057.
[21:21:58	]Stan Gomez has lost a 'King of Spades' #1413082.
[21:21:58	]Stan Gomez has lost a 'Ace of Hearts' #1413058.
[21:21:58	]Stan Gomez has lost a 'King of Hearts' #1413069.
[21:21:58	]Stan Gomez has lost a '2 of Hearts' #1413059.
[21:21:58	]Stan Gomez has lost a '10 of Hearts' #1413067.
[21:21:58	]Stan Gomez has lost a '3 of Hearts' #1413060.
[21:21:58	]Stan Gomez has lost a 'King of Clubs' #1413043.
[21:21:58	]Stan Gomez has lost a '9 of Diamonds' #1413053.
[21:21:58	]Stan Gomez has lost a 'Jack of Spades' #1413081.
[21:21:58	]Stan Gomez has lost a '10 of Diamonds' #1413054.
[21:21:58	]Stan Gomez has lost a 'Jack of Clubs' #1413042.
[21:21:58	]Stan Gomez has lost a 'Jack of Diamonds' #1413055.
[21:21:58	]Stan Gomez has lost a '6 of Spades' #1413076.
[21:21:58	]Stan Gomez has lost a 'King of Diamonds' #1413056.
[21:21:58	]Stan Gomez has lost a '3 of Clubs' #1413034.
[21:21:58	]Stan Gomez has lost a '5 of Diamonds' #1413049.
[21:21:58	]Stan Gomez has lost a '9 of Spades' #1413079.
[21:21:58	]Stan Gomez has lost a '6 of Diamonds' #1413050.
[21:21:58	]Stan Gomez has lost a '9 of Hearts' #1413066.
[21:21:58	]Stan Gomez has lost a '7 of Diamonds' #1413051.
[21:21:58	]Stan Gomez has lost a '9 of Clubs' #1413040.
[21:21:58	]Stan Gomez has lost a '8 of Diamonds' #1413052.
[21:21:58	]Stan Gomez has lost a 'Ace of Diamonds' #1413045.
[21:21:58	]Stan Gomez has lost a '2 of Clubs' #1413033.
[21:21:58	]Stan Gomez has lost a '7 of Spades' #1413077.
[21:21:58	]Stan Gomez has lost a '2 of Diamonds' #1413046.
[21:21:58	]Stan Gomez has lost a '3 of Diamonds' #1413047.
[21:21:58	]Stan Gomez has lost a '8 of Spades' #1413078.
[21:21:58	]Stan Gomez has lost a 'Ace of Clubs' #1413032.
[21:21:58	]Stan Gomez has lost a '4 of Diamonds' #1413048.
[21:21:58	]Stan Gomez has lost a '10 of Clubs' #1413041.
[21:21:58	]Stan Gomez has lost a '10 of Spades' #1413080.
[21:21:58	]Hayden has closed Stan Gomez's inventory.
[21:21:58	]Stan Gomez ran 'drop' on item 'Blue collaborator armband' (#1401408)
[21:21:58	]Stan Gomez has lost a 'Blue collaborator armband' #1401408.
[21:22:00	]Stan Gomez ran 'drop' on item 'Empty Breen's Water' (#1617552)
[21:22:00	]Stan Gomez has lost a 'Empty Breen's Water' #1617552.
[21:22:00	]Denis Volkov used the 'John Doe' vendor.
[21:22:01	]Stan Gomez ran 'drop' on item 'Empty Breen's Water' (#1617434)
[21:22:01	]Stan Gomez has lost a 'Empty Breen's Water' #1617434.
[21:22:03	]Stan Gomez used command '/ToggleRaise'.
[21:22:04	]S10/OWS.VAMP-87 ran 'Equip' on item 'OSPR2A-EXP' (#1652357)
[21:22:04	]Warcrime John loaded the character 'C24:i3.GRID-2'
[21:22:05	]Stan Gomez destroyed a 'Black Coat' #1468907.
[21:22:06	]S10/OSL.GHOST-70 used command '/CMB You want grunts for starters?'.
[21:22:06	]Stan Gomez destroyed a 'Empty Breen's Water' #1617434.
[21:22:06	]S10/OWS.VAMP-87 used the 'John Doe' vendor.
[21:22:07	]S10:SCN-5 used command '/I no'.
[21:22:07	]Stan Gomez destroyed a 'Empty Breen's Water' #1617552.
[21:22:08	]Stan Gomez destroyed a '52-Card Deck' #1413031.
[21:22:09	]C24:i3.GRID-2 is fully healed.
[21:22:10	]Stan Gomez destroyed a 'Blue collaborator armband' #1401408.
[21:22:10	]Maine civilnetworks.net has connected.
[21:22:11	]Stan Gomez destroyed a 'Refrigerator door' #1647550.
[21:22:11	]Stan Gomez destroyed a 'Refrigerator door' #1647629.
[21:22:16	]Stan Gomez has lost a '17rnd Usp-magazine' #1644466.
[21:22:16	]S10/OSL.GHOST-70 used command '/Radio I put the new forgis on the jeep'.
[21:22:17	][IC] S10:SCN-5: Kill me again.
[21:22:17	][IC] C24:i3.GRID-2: <:: Bro im boutta fard. ::>
[21:22:17	]Cosmo Burke ran 'drop' on item 'Kitchen Knife' (#1448159)
[21:22:17	]Cosmo Burke has lost a 'Kitchen Knife' #1448159.
[21:22:17	]Denis Volkov has gained 0 chips.
[21:22:17	]Cosmo Burke ran 'drop' on item 'Raw Leech Carcass' (#1587388)
[21:22:17	]Cosmo Burke has lost a 'Raw Leech Carcass' #1587388.
[21:22:17	]Denis Volkov has gained a 'CP Command Heavy Kevlar' #1652365.
[21:22:18	]Cosmo Burke ran 'drop' on item 'Ration' (#1606888)
[21:22:18	]Cosmo Burke has lost a 'Ration' #1606888.
[21:22:18	]C24:i3.GRID-2 used the 'John Doe' vendor.
[21:22:18	]Cosmo Burke ran 'drop' on item 'Water Bottle' (#1410704)
[21:22:18	]Cosmo Burke has lost a 'Water Bottle' #1410704.
[21:22:18	]Stan Gomez used the 'John Doe' vendor.
[21:22:19	]Cosmo Burke ran 'drop' on item 'Spoiled Artificial Beer' (#1607010)
[21:22:19	]Cosmo Burke has lost a 'Spoiled Artificial Beer' #1607010.
[21:22:19	]Cosmo Burke ran 'drop' on item 'Flashlight' (#1423183)
[21:22:19	]Cosmo Burke has lost a 'Flashlight' #1423183.
[21:22:19	][IC] S10/OWS.VAMP-87: <:: EAT MY POOP! ::>
[21:22:20	]Cosmo Burke ran 'drop' on item 'Tinned Leeches' (#1198698)
[21:22:20	]Cosmo Burke has lost a 'Tinned Leeches' #1198698.
[21:22:22	]Stanford (STEAM_0:1:41852222) deleted character 'Lucas Maes'
[21:22:23	]Cosmo Burke ran 'take' on item 'Flashlight' (#1423183)
[21:22:23	]Cosmo Burke has gained a 'Flashlight' #1423183.
[21:22:24	]Hayden exited observer at their location.
[21:22:24	]Cosmo Burke ran 'drop' on item 'Benefactor Edition Cigarette Pack' (#1606174)
[21:22:24	]Cosmo Burke has lost a 'Benefactor Edition Cigarette Pack' #1606174.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606176.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606180.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606177.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606181.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606182.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606178.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606175.
[21:22:24	]Cosmo Burke has lost a 'Cigarette' #1606179.
[21:22:25	]Stanford (STEAM_0:1:41852222) deleted character 'Stanford'
[21:22:27	]Stanford (STEAM_0:1:41852222) deleted character 'S10/OWS.DAGGER-99'
[21:22:27	]Hayden ran SAM command 'bring' with arguments: 'Gomez'
[21:22:28	]Cosmo Burke used the 'John Doe' vendor.
[21:22:28	][Y] S10/OWS.VAMP-87: <:: EAT MY POOP! ::>
[21:22:29	]Hayden entered observer.
[21:22:29	]Denis Volkov has gained 0 chips.
[21:22:29	]Stanford (STEAM_0:1:41852222) deleted character 'S10/OCS.ECHO-74'
[21:22:29	]Denis Volkov has gained a 'UMP-45' #1652366.
[21:22:30	]C24:i3.GRID-2 used the 'John Doe' vendor.
[21:22:32	]Stanford (STEAM_0:1:41852222) deleted character 'C24/SCN-09'
[21:22:33	]Local Communist created the character 'Joe Biden'
[21:22:33	]Local Communist loaded the character 'Joe Biden'
[21:22:33	]Joe Biden has gained a '#47230's Identity Card' #1652367.
[21:22:33	]Joe Biden has gained a 'Green Jumpsuit' #1652368.
[21:22:33	]Joe Biden has gained a 'Green Jumpsuit Trousers' #1652369.
[21:22:33	]Joe Biden has gained a 'Worn Dark Shoes' #1652370.
[21:22:34	][IC] Stan Gomez: Stan gomez reportg int.
[21:22:37	]S10/OWS.VAMP-87 used the 'John Doe' vendor.
[21:22:38	]Stanford (STEAM_0:1:41852222) deleted character 'C24:i2.KING-9'
[21:22:38	]Hayden ran SAM command 'bring' with arguments: 'VAMP'
[21:22:38	]C24:i3.GRID-2 has gained 0 chips.
[21:22:38	]C24:i3.GRID-2 has gained a 'Sub-machinegun Bullets' #1652371.
[21:22:39	]Stan Gomez used the 'John Doe' vendor.
[21:22:39	]Cosmo Burke has gained 0 chips.
[21:22:39	]Cosmo Burke has gained a 'CP Uniform' #1652372.
[21:22:41	]Denis Volkov ran 'drop' on item 'Grey Raincoat' (#1647439)
[21:22:41	]Denis Volkov has lost a 'Grey Raincoat' #1647439.
[21:22:45	]Cosmo Burke has gained 0 chips.
[21:22:45	]Cosmo Burke has gained a 'UMP-45' #1652373.
[21:22:46	]Hayden ran SAM command 'bring' with arguments: 'Biden'
[21:22:47	][Y] C24:i3.GRID-2: <:: Am I supposed to be in here? ::>
[21:22:50	]Stan Gomez ran 'drop' on item 'My Little Pony Boxset' (#1448864)
[21:22:50	]Stan Gomez has lost a 'My Little Pony Boxset' #1448864.
[21:22:50	]Cosmo Burke has gained 0 chips.
[21:22:50	]Cosmo Burke has gained a 'Smoke Grenade' #1652374.
[21:22:52	]Cosmo Burke has gained 0 chips.
[21:22:52	]Cosmo Burke has gained a 'CP Mask' #1652375.
[21:22:54	][IC] Stan Gomez: Ghost 70 look.
[21:22:56	]FelixPius created the character 'Felix'
[21:22:56	]FelixPius loaded the character 'Felix'
[21:22:56	]Felix has gained a '#82165's Identity Card' #1652376.
[21:22:56	]Felix has gained a 'Brown Jumpsuit' #1652377.
[21:22:56	]Felix has gained a 'Grey Jumpsuit Trousers' #1652378.
[21:22:56	]Cosmo Burke has gained 0 chips.
[21:22:56	]Cosmo Burke has gained a 'Makeshift Bandage Roll' #1652379.
[21:22:57	]Cosmo Burke has gained 0 chips.
[21:22:57	]Cosmo Burke has gained a 'Makeshift Bandage Roll' #1652380.
[21:22:57	]Hayden ran SAM command 'bring' with arguments: 'GRID'
[21:22:57	]Cosmo Burke has gained 0 chips.
[21:22:57	]Cosmo Burke has gained a 'Makeshift Bandage Roll' #1652381.
[21:22:58	]Cosmo Burke has gained 0 chips.
[21:22:58	]Cosmo Burke has gained a 'Makeshift Bandage Roll' #1652382.
[21:23:00	]Denis Volkov used the 'John Doe' vendor.
[21:23:00	][IC] C24:i3.GRID-2: <:: Oh huh. ::>
[21:23:00	][IC] S10/OSL.GHOST-70: <:: Friendship is magic. ::>
[21:23:01	]Cosmo Burke has gained 0 chips.
[21:23:01	]Cosmo Burke has gained a '25rnd Ump-magazine' #1652383.
[21:23:01	]Joe Biden ran 'take' on item 'Grey Raincoat' (#1647439)
[21:23:01	]Joe Biden has gained a 'Grey Raincoat' #1647439.
[21:23:01	]S10/OWS.VAMP-87 used the 'John Doe' vendor.
[21:23:01	]Cosmo Burke has gained 0 chips.
[21:23:02	]Cosmo Burke has gained a '25rnd Ump-magazine' #1652384.
[21:23:02	]Cosmo Burke has gained 0 chips.
[21:23:02	]Cosmo Burke has gained a '25rnd Ump-magazine' #1652385.
[21:23:03	]Stan Gomez ran 'take' on item 'My Little Pony Boxset' (#1448864)
[21:23:03	]Stan Gomez has gained a 'My Little Pony Boxset' #1448864.
[21:23:03	]Cosmo Burke has gained 0 chips.
[21:23:03	]Cosmo Burke has gained a '25rnd Ump-magazine' #1652386.
[21:23:03	]S10:SCN-5 used command '/PM hayden if there are too many ppl could I just chill on scanner lol or that aint happening'.
[21:23:04	]human has connected.
[21:23:04	]Cosmo Burke has gained 0 chips.
[21:23:04	]Cosmo Burke has gained a '13rnd P2000-magazine' #1652387.
[21:23:04	]Stan Gomez used the 'John Doe' vendor.
[21:23:05	]Cosmo Burke has gained 0 chips.
[21:23:05	]Cosmo Burke has gained a '13rnd P2000-magazine' #1652388.
[21:23:05	]Cosmo Burke has gained 0 chips.
[21:23:05	]Cosmo Burke has gained a '13rnd P2000-magazine' #1652389.
[21:23:06	]Cosmo Burke has gained 0 chips.
[21:23:06	]Cosmo Burke has gained a '13rnd P2000-magazine' #1652390.
[21:23:06	]C24:i3.GRID-2 used the 'John Doe' vendor.
[21:23:08	]Cosmo Burke has gained 0 chips.
[21:23:08	]Cosmo Burke has gained a 'Frag Grenade' #1652391.
[21:23:09	]Cosmo Burke has gained 0 chips.
[21:23:09	]Cosmo Burke has gained a 'Incendiary Grenade' #1652392.
[21:23:09	]Joe Biden used the 'John Doe' vendor.
[21:23:10	]Cosmo Burke has gained 0 chips.
[21:23:11	]Cosmo Burke has gained a 'Flash Grenade' #1652393.
[21:23:11	]Hayden used command '/PM SCN Yeah that's fine, if you want'.
[21:23:12	]Cosmo Burke has gained 0 chips.
[21:23:12	]Cosmo Burke has gained a 'Disinfected Bandage Roll' #1652394.
[21:23:14	]Hayden has used a context menu option with the name: vendor_edit
[21:23:14	]Denis Volkov has gained 0 chips.
[21:23:14	]C24:i3.GRID-2 ran 'Equip' on item 'UMP-45' (#1650464)
[21:23:14	]Denis Volkov has gained a '25rnd Ump-magazine' #1652395.
[21:23:15	]C24:i3.GRID-2 ran 'Equip' on item 'H&K P2000' (#1650731)
[21:23:15	]Denis Volkov has gained 0 chips.
[21:23:15	]Denis Volkov has gained a '25rnd Ump-magazine' #1652396.
[21:23:15	]Raptorian created the character 'John Husky'
[21:23:16	]John Husky has gained a 'Suitcase' #1652397.
[21:23:16	]John Husky has gained a '#17315's Identity Card' #1652398.
[21:23:16	]John Husky has gained a 'Grey Jumpsuit' #1652399.
[21:23:16	]John Husky has gained a 'Green Jumpsuit Trousers' #1652400.
[21:23:16	]John Husky has gained a 'Worn Dark Shoes' #1652401.
[21:23:16	]John Husky has gained a 'Glasses' #1652402.
[21:23:16	]Stan Gomez has gained 0 chips.
[21:23:16	]Stan Gomez has gained a 'CP Command Heavy Kevlar' #1652403.
[21:23:16	]Raptorian loaded the character 'John Husky'
[21:23:16	]Denis Volkov has gained 0 chips.
[21:23:16	]Denis Volkov has gained a '25rnd Ump-magazine' #1652404.
[21:23:17	]Denis Volkov has gained 0 chips.
[21:23:17	]Denis Volkov has gained a '25rnd Ump-magazine' #1652405.
[21:23:17	]Cosmo Burke has gained 0 chips.
[21:23:18	]Cosmo Burke has gained a 'H&K P2000' #1652406.
[21:23:18	]S10:SCN-5 used command '/PM hayden I can be the support :skull:'.
[21:23:19	]C24:i3.GRID-2 ran 'combine' on item '25rnd Ump-magazine' (#1650692)
[21:23:19	]Stanford created the character 'Cody Stanford'
[21:23:20	]Stanford loaded the character 'Cody Stanford'
[21:23:20	]Cody Stanford has gained a 'Suitcase' #1652407.
[21:23:20	]Cody Stanford has gained a '#52254's Identity Card' #1652408.
[21:23:20	]Joe Biden has gained 0 chips.
[21:23:20	]Joe Biden has gained a 'CP Rank Leader Uniform' #1652409.
[21:23:20	]S10/OWS.VAMP-87 used command '/D Do we not have OTA vendor?'.
[21:23:21	]C24:i3.GRID-2 ran 'combine' on item '25rnd Ump-magazine' (#1650692)
[21:23:21	]Denis Volkov has gained 0 chips.
[21:23:21	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652410.
[21:23:22	]Denis Volkov has gained 0 chips.
[21:23:22	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652411.
[21:23:22	]Denis Volkov has gained 0 chips.
[21:23:22	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652412.
[21:23:23	]Denis Volkov has gained 0 chips.
[21:23:23	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652413.
[21:23:23	]C24:i3.GRID-2 ran 'combine' on item '25rnd Ump-magazine' (#1650692)
[21:23:23	]Stan Gomez used the 'John Doe' vendor.
[21:23:23	]Denis Volkov has gained 0 chips.
[21:23:23	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652414.
[21:23:23	]Cosmo Burke ran 'drop' on item 'Zip Jacket' (#1410929)
[21:23:23	]Cosmo Burke has lost a 'Zip Jacket' #1410929.
[21:23:24	]Denis Volkov has gained 0 chips.
[21:23:24	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652415.
[21:23:24	]Cosmo Burke ran 'drop' on item 'Blue Beanie' (#1410289)
[21:23:24	]Cosmo Burke has lost a 'Blue Beanie' #1410289.
[21:23:24	]S10:SCN-5 used command '/D we do'.
[21:23:24	]Denis Volkov has gained 0 chips.
[21:23:24	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652416.
[21:23:25	]Denis Volkov has gained 0 chips.
[21:23:25	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652417.
[21:23:25	]Denis Volkov has gained 0 chips.
[21:23:25	]Denis Volkov has gained a 'Sub-machinegun Bullets' #1652418.
[21:23:25	]Cosmo Burke ran 'drop' on item 'Black Shoes' (#1406989)
[21:23:25	]Cosmo Burke has lost a 'Black Shoes' #1406989.
[21:23:26	]S10/OSL.GHOST-70 used command '/CMB hayden are we uing CP vendor, yeah?'.
[21:23:26	][IC] John Husky: HELLO.
[21:23:28	]S10:SCN-5 used command '/D its in the admin box'.
[21:23:29	][IC] C24:i3.GRID-2: <:: Stan Gomez? ::>
[21:23:29	][IC] Felix: HIII.
[21:23:30	]Stan Gomez has gained 0 chips.
[21:23:30	]Stan Gomez has gained a 'CP Mask' #1652419.
[21:23:30	]S10/OSL.GHOST-70 entered observer.
[21:23:31	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652405)
[21:23:31	][IC] Stan Gomez: Yes.
[21:23:32	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652395)
[21:23:32	][IC] C24:i3.GRID-2: <:: More like retard. ::>
[21:23:33	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652396)
[21:23:34	]C24:i3.GRID-2 used the 'John Doe' vendor.
[21:23:35	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652404)
[21:23:35	][IC] Cody Stanford: Meow.
[21:23:36	]Stan Gomez ran 'Equip' on item 'Stunstick' (#1374267)
[21:23:36	]Stan Gomez used command '/ToggleRaise'.
[21:23:36	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652396)
[21:23:37	]Denis Volkov ran 'combine' on item '25rnd Ump-magazine' (#1652404)
[21:23:38	]C24:i3.GRID-2 has gained 0 chips.
[21:23:38	]C24:i3.GRID-2 has gained a 'Incendiary Grenade' #1652420.
[21:23:42	]S10/OSL.GHOST-70 exited observer at their location.
[21:23:42	]C24:i3.GRID-2 has gained 0 chips.
[21:23:42	]C24:i3.GRID-2 has gained a 'Disinfected Bandage Roll' #1652421.
[21:23:42	]Hayden used command '/CMB Yeah'.
[21:23:42	]C24:i3.GRID-2 has gained 0 chips.
[21:23:42	]C24:i3.GRID-2 has gained a 'Disinfected Bandage Roll' #1652422.
[21:23:42	]Denis Volkov ran 'Equip' on item 'UMP-45' (#1652366)
[21:23:44	]Joe Biden used the 'John Doe' vendor.
